EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,DOSE_LEVEL,SACRIFICE_PERIOD,PROGRESS_TIME,BODY_WEIGHT
316,12,5,moxisylyte,Middle,24 hr,1,231.3
316,13,1,moxisylyte,High,3 hr,1,210.1
316,13,2,moxisylyte,High,3 hr,1,223.3
316,13,3,moxisylyte,High,3 hr,1,216.3
316,13,4,moxisylyte,High,3 hr,1,213.7
316,13,5,moxisylyte,High,3 hr,1,230
316,14,1,moxisylyte,High,6 hr,1,211.3
316,14,2,moxisylyte,High,6 hr,1,220.7
316,14,3,moxisylyte,High,6 hr,1,224
316,14,4,moxisylyte,High,6 hr,1,228.2
316,14,5,moxisylyte,High,6 hr,1,223.7
316,15,1,moxisylyte,High,9 hr,1,214
316,15,2,moxisylyte,High,9 hr,1,219
316,15,3,moxisylyte,High,9 hr,1,200.7
316,15,4,moxisylyte,High,9 hr,1,226
316,15,5,moxisylyte,High,9 hr,1,222.2
316,16,1,moxisylyte,High,24 hr,1,207
316,16,2,moxisylyte,High,24 hr,1,224.3
316,16,3,moxisylyte,High,24 hr,1,219.7
316,16,4,moxisylyte,High,24 hr,1,211
316,16,5,moxisylyte,High,24 hr,1,210.3
317,1,1,moxisylyte,Control,4 day,1,207.7
317,1,1,moxisylyte,Control,4 day,3,214
317,1,2,moxisylyte,Control,4 day,1,181.7
317,1,2,moxisylyte,Control,4 day,3,189.7
317,1,3,moxisylyte,Control,4 day,1,195.1
317,1,3,moxisylyte,Control,4 day,3,198
317,1,4,moxisylyte,Control,4 day,1,221.3
317,1,4,moxisylyte,Control,4 day,3,234
317,1,5,moxisylyte,Control,4 day,1,202.6
317,1,5,moxisylyte,Control,4 day,3,213.7
317,2,1,moxisylyte,Control,8 day,1,199
317,2,1,moxisylyte,Control,8 day,3,205.7
317,2,1,moxisylyte,Control,8 day,7,225
317,2,2,moxisylyte,Control,8 day,1,216.5
317,2,2,moxisylyte,Control,8 day,3,227.3
317,2,2,moxisylyte,Control,8 day,7,258.8
317,2,3,moxisylyte,Control,8 day,1,215.6
317,2,3,moxisylyte,Control,8 day,3,224
317,2,3,moxisylyte,Control,8 day,7,261
317,2,4,moxisylyte,Control,8 day,1,207.9
317,2,4,moxisylyte,Control,8 day,3,210
317,2,4,moxisylyte,Control,8 day,7,237
317,2,5,moxisylyte,Control,8 day,1,198.3
317,2,5,moxisylyte,Control,8 day,3,206
317,2,5,moxisylyte,Control,8 day,7,233.7
317,3,1,moxisylyte,Control,15 day,1,213
317,3,1,moxisylyte,Control,15 day,3,226.7
317,3,1,moxisylyte,Control,15 day,7,259
317,3,1,moxisylyte,Control,15 day,10,283.3
317,3,1,moxisylyte,Control,15 day,14,312.3
317,3,2,moxisylyte,Control,15 day,1,220.7
317,3,2,moxisylyte,Control,15 day,3,237.7
317,3,2,moxisylyte,Control,15 day,7,276.1
317,3,2,moxisylyte,Control,15 day,10,305
317,3,2,moxisylyte,Control,15 day,14,331
317,3,3,moxisylyte,Control,15 day,1,191.3
317,3,3,moxisylyte,Control,15 day,3,199
317,3,3,moxisylyte,Control,15 day,7,226.3
317,3,3,moxisylyte,Control,15 day,10,244.1
317,3,3,moxisylyte,Control,15 day,14,266.7
317,3,4,moxisylyte,Control,15 day,1,209.4
317,3,4,moxisylyte,Control,15 day,3,209.7
317,3,4,moxisylyte,Control,15 day,7,236.2
317,3,4,moxisylyte,Control,15 day,10,250.3
317,3,4,moxisylyte,Control,15 day,14,279
317,3,5,moxisylyte,Control,15 day,1,200.3
317,3,5,moxisylyte,Control,15 day,3,213.7
317,3,5,moxisylyte,Control,15 day,7,241
317,3,5,moxisylyte,Control,15 day,10,265.3
317,3,5,moxisylyte,Control,15 day,14,296.3
317,4,1,moxisylyte,Control,29 day,1,208.7
317,4,1,moxisylyte,Control,29 day,3,222.7
317,4,1,moxisylyte,Control,29 day,7,258.3
317,4,1,moxisylyte,Control,29 day,10,281.6
317,4,1,moxisylyte,Control,29 day,14,314
317,4,1,moxisylyte,Control,29 day,17,336.3
317,4,1,moxisylyte,Control,29 day,21,360
317,4,1,moxisylyte,Control,29 day,24,378.7
317,4,1,moxisylyte,Control,29 day,28,393
317,4,2,moxisylyte,Control,29 day,1,206.1
317,4,2,moxisylyte,Control,29 day,3,213
317,4,2,moxisylyte,Control,29 day,7,244.2
317,4,2,moxisylyte,Control,29 day,10,267.7
317,4,2,moxisylyte,Control,29 day,14,306.3
317,4,2,moxisylyte,Control,29 day,17,327.1
317,4,2,moxisylyte,Control,29 day,21,352
317,4,2,moxisylyte,Control,29 day,24,369.8
317,4,2,moxisylyte,Control,29 day,28,387
317,4,3,moxisylyte,Control,29 day,1,205.7
317,4,3,moxisylyte,Control,29 day,3,217.3
317,4,3,moxisylyte,Control,29 day,7,252.3
317,4,3,moxisylyte,Control,29 day,10,279.7
317,4,3,moxisylyte,Control,29 day,14,313.3
317,4,3,moxisylyte,Control,29 day,17,336.3
317,4,3,moxisylyte,Control,29 day,21,366.4
317,4,3,moxisylyte,Control,29 day,24,380.1
317,4,3,moxisylyte,Control,29 day,28,402.3
317,4,4,moxisylyte,Control,29 day,1,201.6
317,4,4,moxisylyte,Control,29 day,3,214.7
317,4,4,moxisylyte,Control,29 day,7,254
317,4,4,moxisylyte,Control,29 day,10,278
317,4,4,moxisylyte,Control,29 day,14,308.7
317,4,4,moxisylyte,Control,29 day,17,329.3
317,4,4,moxisylyte,Control,29 day,21,352.4
317,4,4,moxisylyte,Control,29 day,24,371.2
317,4,4,moxisylyte,Control,29 day,28,388.7
317,4,5,moxisylyte,Control,29 day,1,211
317,4,5,moxisylyte,Control,29 day,3,229.7
317,4,5,moxisylyte,Control,29 day,7,264
317,4,5,moxisylyte,Control,29 day,10,284
317,4,5,moxisylyte,Control,29 day,14,315
317,4,5,moxisylyte,Control,29 day,17,339
317,4,5,moxisylyte,Control,29 day,21,361.2
317,4,5,moxisylyte,Control,29 day,24,374
317,4,5,moxisylyte,Control,29 day,28,397
317,5,1,moxisylyte,Low,4 day,1,209.7
317,5,1,moxisylyte,Low,4 day,3,220
317,5,2,moxisylyte,Low,4 day,1,211
317,5,2,moxisylyte,Low,4 day,3,224.7
317,5,3,moxisylyte,Low,4 day,1,194.6
317,5,3,moxisylyte,Low,4 day,3,200.3
317,5,4,moxisylyte,Low,4 day,1,208
317,5,4,moxisylyte,Low,4 day,3,220.3
317,5,5,moxisylyte,Low,4 day,1,211.4
317,5,5,moxisylyte,Low,4 day,3,224.5
317,6,1,moxisylyte,Low,8 day,1,200.7
317,6,1,moxisylyte,Low,8 day,3,213.3
317,6,1,moxisylyte,Low,8 day,7,242.8
317,6,2,moxisylyte,Low,8 day,1,194.3
317,6,2,moxisylyte,Low,8 day,3,206.7
317,6,2,moxisylyte,Low,8 day,7,237.3
317,6,3,moxisylyte,Low,8 day,1,218.3
317,6,3,moxisylyte,Low,8 day,3,233.6
317,6,3,moxisylyte,Low,8 day,7,269.2
317,6,4,moxisylyte,Low,8 day,1,202.7
317,6,4,moxisylyte,Low,8 day,3,214.3
317,6,4,moxisylyte,Low,8 day,7,236.7
317,6,5,moxisylyte,Low,8 day,1,202.5
317,6,5,moxisylyte,Low,8 day,3,209.7
317,6,5,moxisylyte,Low,8 day,7,224.5
317,7,1,moxisylyte,Low,15 day,1,209.6
317,7,1,moxisylyte,Low,15 day,3,227.7
317,7,1,moxisylyte,Low,15 day,7,254
317,7,1,moxisylyte,Low,15 day,10,273.7
317,7,1,moxisylyte,Low,15 day,14,292
317,7,2,moxisylyte,Low,15 day,1,205
317,7,2,moxisylyte,Low,15 day,3,213.7
317,7,2,moxisylyte,Low,15 day,7,248
317,7,2,moxisylyte,Low,15 day,10,269.1
317,7,2,moxisylyte,Low,15 day,14,301
317,7,3,moxisylyte,Low,15 day,1,206.7
317,7,3,moxisylyte,Low,15 day,3,223.7
317,7,3,moxisylyte,Low,15 day,7,262.3
317,7,3,moxisylyte,Low,15 day,10,288.7
317,7,3,moxisylyte,Low,15 day,14,328.7
317,7,4,moxisylyte,Low,15 day,1,212.2
317,7,4,moxisylyte,Low,15 day,3,227.6
317,7,4,moxisylyte,Low,15 day,7,261
317,7,4,moxisylyte,Low,15 day,10,286.3
317,7,4,moxisylyte,Low,15 day,14,314.3
317,7,5,moxisylyte,Low,15 day,1,218.7
317,7,5,moxisylyte,Low,15 day,3,228
317,7,5,moxisylyte,Low,15 day,7,260
317,7,5,moxisylyte,Low,15 day,10,286.3
317,7,5,moxisylyte,Low,15 day,14,314.7
317,8,1,moxisylyte,Low,29 day,1,191.3
317,8,1,moxisylyte,Low,29 day,3,201
317,8,1,moxisylyte,Low,29 day,7,229.2
317,8,1,moxisylyte,Low,29 day,10,251.7
317,8,1,moxisylyte,Low,29 day,14,280
317,8,1,moxisylyte,Low,29 day,17,294.7
317,8,1,moxisylyte,Low,29 day,21,316.3
317,8,1,moxisylyte,Low,29 day,24,333.6
317,8,1,moxisylyte,Low,29 day,28,342.3
317,8,2,moxisylyte,Low,29 day,1,196.2
317,8,2,moxisylyte,Low,29 day,3,203
317,8,2,moxisylyte,Low,29 day,7,227.3
317,8,2,moxisylyte,Low,29 day,10,241.7
317,8,2,moxisylyte,Low,29 day,14,266.3
317,8,2,moxisylyte,Low,29 day,17,276.3
317,8,2,moxisylyte,Low,29 day,21,296.6
317,8,2,moxisylyte,Low,29 day,24,313
317,8,2,moxisylyte,Low,29 day,28,326
317,8,3,moxisylyte,Low,29 day,1,203.1
317,8,3,moxisylyte,Low,29 day,3,213.7
317,8,3,moxisylyte,Low,29 day,7,247.2
317,8,3,moxisylyte,Low,29 day,10,268
317,8,3,moxisylyte,Low,29 day,14,293.7
317,8,3,moxisylyte,Low,29 day,17,312.7
317,8,3,moxisylyte,Low,29 day,21,325.4
317,8,3,moxisylyte,Low,29 day,24,333
317,8,3,moxisylyte,Low,29 day,28,346.6
317,8,4,moxisylyte,Low,29 day,1,206
317,8,4,moxisylyte,Low,29 day,3,216.3
317,8,4,moxisylyte,Low,29 day,7,251.1
317,8,4,moxisylyte,Low,29 day,10,271
317,8,4,moxisylyte,Low,29 day,14,309.3
317,8,4,moxisylyte,Low,29 day,17,333
317,8,4,moxisylyte,Low,29 day,21,353.7
317,8,4,moxisylyte,Low,29 day,24,376
317,8,4,moxisylyte,Low,29 day,28,399.9
317,8,5,moxisylyte,Low,29 day,1,214
317,8,5,moxisylyte,Low,29 day,3,233
317,8,5,moxisylyte,Low,29 day,7,265.3
317,8,5,moxisylyte,Low,29 day,10,287.7
317,8,5,moxisylyte,Low,29 day,14,319
317,8,5,moxisylyte,Low,29 day,17,336
317,8,5,moxisylyte,Low,29 day,21,349
317,8,5,moxisylyte,Low,29 day,24,360
317,8,5,moxisylyte,Low,29 day,28,370.7
317,9,1,moxisylyte,Middle,4 day,1,195.3
317,9,1,moxisylyte,Middle,4 day,3,204.3
317,9,2,moxisylyte,Middle,4 day,1,207.3
317,9,2,moxisylyte,Middle,4 day,3,208.7
317,9,3,moxisylyte,Middle,4 day,1,209.3
317,9,3,moxisylyte,Middle,4 day,3,211.7
317,9,4,moxisylyte,Middle,4 day,1,211.3
317,9,4,moxisylyte,Middle,4 day,3,216.3
317,9,5,moxisylyte,Middle,4 day,1,219
317,9,5,moxisylyte,Middle,4 day,3,238
317,10,1,moxisylyte,Middle,8 day,1,208.7
317,10,1,moxisylyte,Middle,8 day,3,219
317,10,1,moxisylyte,Middle,8 day,7,253.9
317,10,2,moxisylyte,Middle,8 day,1,210.7
317,10,2,moxisylyte,Middle,8 day,3,227
317,10,2,moxisylyte,Middle,8 day,7,262
317,10,3,moxisylyte,Middle,8 day,1,216.4
317,10,3,moxisylyte,Middle,8 day,3,227.7
317,10,3,moxisylyte,Middle,8 day,7,270
317,10,4,moxisylyte,Middle,8 day,1,211
317,10,4,moxisylyte,Middle,8 day,3,220.3
317,10,4,moxisylyte,Middle,8 day,7,253.1
317,10,5,moxisylyte,Middle,8 day,1,211.7
317,10,5,moxisylyte,Middle,8 day,3,226.7
317,10,5,moxisylyte,Middle,8 day,7,262.3
317,11,1,moxisylyte,Middle,15 day,1,192
317,11,1,moxisylyte,Middle,15 day,3,200.7
317,11,1,moxisylyte,Middle,15 day,7,233.3
317,11,1,moxisylyte,Middle,15 day,10,257
317,11,1,moxisylyte,Middle,15 day,14,286.4
317,11,2,moxisylyte,Middle,15 day,1,198.7
317,11,2,moxisylyte,Middle,15 day,3,208
317,11,2,moxisylyte,Middle,15 day,7,246
317,11,2,moxisylyte,Middle,15 day,10,269.2
317,11,2,moxisylyte,Middle,15 day,14,302.3
317,11,3,moxisylyte,Middle,15 day,1,218
317,11,3,moxisylyte,Middle,15 day,3,230.3
317,11,3,moxisylyte,Middle,15 day,7,260.7
317,11,3,moxisylyte,Middle,15 day,10,285.4
317,11,3,moxisylyte,Middle,15 day,14,311.3
317,11,4,moxisylyte,Middle,15 day,1,204.2
317,11,4,moxisylyte,Middle,15 day,3,214.3
317,11,4,moxisylyte,Middle,15 day,7,248.8
317,11,4,moxisylyte,Middle,15 day,10,271
317,11,4,moxisylyte,Middle,15 day,14,299
317,11,5,moxisylyte,Middle,15 day,1,214.7
317,11,5,moxisylyte,Middle,15 day,3,226.7
317,11,5,moxisylyte,Middle,15 day,7,257.6
317,11,5,moxisylyte,Middle,15 day,10,281.3
317,12,1,moxisylyte,Middle,29 day,1,208.3
317,12,1,moxisylyte,Middle,29 day,3,228.3
317,12,1,moxisylyte,Middle,29 day,7,260.5
317,12,1,moxisylyte,Middle,29 day,10,287.1
317,12,1,moxisylyte,Middle,29 day,14,320.3
317,12,1,moxisylyte,Middle,29 day,17,345.6
317,12,1,moxisylyte,Middle,29 day,21,377.2
317,12,1,moxisylyte,Middle,29 day,24,393.7
317,12,1,moxisylyte,Middle,29 day,28,415.3
317,12,2,moxisylyte,Middle,29 day,1,206.3
317,12,2,moxisylyte,Middle,29 day,3,217.4
317,12,2,moxisylyte,Middle,29 day,7,238.7
317,12,2,moxisylyte,Middle,29 day,10,250.3
317,12,2,moxisylyte,Middle,29 day,14,266.3
317,12,2,moxisylyte,Middle,29 day,17,278.7
317,12,2,moxisylyte,Middle,29 day,21,290.7
317,12,2,moxisylyte,Middle,29 day,24,302.4
317,12,2,moxisylyte,Middle,29 day,28,312
317,12,3,moxisylyte,Middle,29 day,1,206
317,12,3,moxisylyte,Middle,29 day,3,210
317,12,3,moxisylyte,Middle,29 day,7,237.4
317,12,3,moxisylyte,Middle,29 day,10,259
317,12,3,moxisylyte,Middle,29 day,14,287
317,12,3,moxisylyte,Middle,29 day,17,304
317,12,3,moxisylyte,Middle,29 day,21,328.3
317,12,3,moxisylyte,Middle,29 day,24,341.7
317,12,3,moxisylyte,Middle,29 day,28,360.3
317,12,4,moxisylyte,Middle,29 day,1,209
317,12,4,moxisylyte,Middle,29 day,3,217.7
317,12,4,moxisylyte,Middle,29 day,7,240.7
317,12,4,moxisylyte,Middle,29 day,10,255.3
317,12,4,moxisylyte,Middle,29 day,14,275.9
317,12,4,moxisylyte,Middle,29 day,17,290.3
317,12,4,moxisylyte,Middle,29 day,21,305.7
317,12,4,moxisylyte,Middle,29 day,24,323.3
317,12,4,moxisylyte,Middle,29 day,28,340
317,12,5,moxisylyte,Middle,29 day,1,192
317,12,5,moxisylyte,Middle,29 day,3,203.9
317,12,5,moxisylyte,Middle,29 day,7,229.3
317,12,5,moxisylyte,Middle,29 day,10,256.6
317,12,5,moxisylyte,Middle,29 day,14,288
317,12,5,moxisylyte,Middle,29 day,17,310
317,12,5,moxisylyte,Middle,29 day,21,332.3
317,12,5,moxisylyte,Middle,29 day,24,345.6
317,12,5,moxisylyte,Middle,29 day,28,367.3
317,13,1,moxisylyte,High,4 day,1,212.3
317,13,1,moxisylyte,High,4 day,3,226.7
317,13,2,moxisylyte,High,4 day,1,209.3
317,13,2,moxisylyte,High,4 day,3,223.3
317,13,3,moxisylyte,High,4 day,1,204
317,13,3,moxisylyte,High,4 day,3,212
317,13,4,moxisylyte,High,4 day,1,195.7
317,13,4,moxisylyte,High,4 day,3,194.7
317,13,5,moxisylyte,High,4 day,1,218.3
317,13,5,moxisylyte,High,4 day,3,229
317,14,1,moxisylyte,High,8 day,1,203.3
317,14,1,moxisylyte,High,8 day,3,214
317,14,1,moxisylyte,High,8 day,7,241.7
317,14,2,moxisylyte,High,8 day,1,201.7
317,14,2,moxisylyte,High,8 day,3,207.3
317,14,2,moxisylyte,High,8 day,7,237.7
317,14,3,moxisylyte,High,8 day,1,208.7
317,14,3,moxisylyte,High,8 day,3,218.1
317,14,3,moxisylyte,High,8 day,7,254.3
317,14,4,moxisylyte,High,8 day,1,204.6
317,14,4,moxisylyte,High,8 day,3,214
317,14,4,moxisylyte,High,8 day,7,247.1
317,14,5,moxisylyte,High,8 day,1,197.7
317,14,5,moxisylyte,High,8 day,3,193
317,14,5,moxisylyte,High,8 day,7,210.3
317,15,1,moxisylyte,High,15 day,1,215.7
317,15,1,moxisylyte,High,15 day,3,231.3
317,15,1,moxisylyte,High,15 day,7,271.6
317,15,1,moxisylyte,High,15 day,10,298.3
317,15,1,moxisylyte,High,15 day,14,332.8
317,15,2,moxisylyte,High,15 day,1,189.3
317,15,2,moxisylyte,High,15 day,3,200.7
317,15,2,moxisylyte,High,15 day,7,234.3
317,15,2,moxisylyte,High,15 day,10,259.5
317,15,2,moxisylyte,High,15 day,14,280.3
317,15,3,moxisylyte,High,15 day,1,216.3
317,15,3,moxisylyte,High,15 day,3,228.7
317,15,3,moxisylyte,High,15 day,7,256.5
317,15,3,moxisylyte,High,15 day,10,278.7
317,15,3,moxisylyte,High,15 day,14,305
317,15,4,moxisylyte,High,15 day,1,217
317,15,4,moxisylyte,High,15 day,3,227.3
317,15,4,moxisylyte,High,15 day,7,259
317,15,4,moxisylyte,High,15 day,10,284
317,15,4,moxisylyte,High,15 day,14,317
317,15,5,moxisylyte,High,15 day,1,194.6
317,15,5,moxisylyte,High,15 day,3,202.7
317,15,5,moxisylyte,High,15 day,7,230.1
317,15,5,moxisylyte,High,15 day,10,261.7
317,15,5,moxisylyte,High,15 day,14,290
317,16,1,moxisylyte,High,29 day,1,219.8
317,16,1,moxisylyte,High,29 day,3,233
317,16,1,moxisylyte,High,29 day,7,272.1
317,16,1,moxisylyte,High,29 day,10,291.7
317,16,1,moxisylyte,High,29 day,14,326.7
317,16,1,moxisylyte,High,29 day,17,348
317,16,1,moxisylyte,High,29 day,21,380.3
317,16,1,moxisylyte,High,29 day,24,405.1
317,16,1,moxisylyte,High,29 day,28,427
317,16,2,moxisylyte,High,29 day,1,196
317,16,2,moxisylyte,High,29 day,3,200.7
317,16,2,moxisylyte,High,29 day,7,236.2
317,16,2,moxisylyte,High,29 day,10,254.3
317,16,2,moxisylyte,High,29 day,14,286.7
317,16,2,moxisylyte,High,29 day,17,297.3
317,16,2,moxisylyte,High,29 day,21,325.3
317,16,2,moxisylyte,High,29 day,24,350.3
317,16,2,moxisylyte,High,29 day,28,370
317,16,3,moxisylyte,High,29 day,1,201.7
317,16,3,moxisylyte,High,29 day,3,207.3
317,16,3,moxisylyte,High,29 day,7,243.5
317,16,3,moxisylyte,High,29 day,10,266.7
317,16,3,moxisylyte,High,29 day,14,296.3
317,16,3,moxisylyte,High,29 day,17,313.7
317,16,3,moxisylyte,High,29 day,21,331
317,16,3,moxisylyte,High,29 day,24,345.7
317,16,3,moxisylyte,High,29 day,28,356.1
317,16,4,moxisylyte,High,29 day,1,206.7
317,16,4,moxisylyte,High,29 day,3,211
317,16,4,moxisylyte,High,29 day,7,240.1
317,16,4,moxisylyte,High,29 day,10,255
317,16,4,moxisylyte,High,29 day,14,281.3
317,16,4,moxisylyte,High,29 day,17,299.3
317,16,4,moxisylyte,High,29 day,21,317.8
317,16,4,moxisylyte,High,29 day,24,331.2
317,16,4,moxisylyte,High,29 day,28,341
317,16,5,moxisylyte,High,29 day,1,215.2
317,16,5,moxisylyte,High,29 day,3,228
317,16,5,moxisylyte,High,29 day,7,260.2
317,16,5,moxisylyte,High,29 day,10,277.2
317,16,5,moxisylyte,High,29 day,14,303.3
317,16,5,moxisylyte,High,29 day,17,319.3
317,16,5,moxisylyte,High,29 day,21,339
317,16,5,moxisylyte,High,29 day,24,353.9
317,16,5,moxisylyte,High,29 day,28,365
318,1,1,iproniazid,Control,3 hr,1,216.6
318,1,2,iproniazid,Control,3 hr,1,209
318,1,3,iproniazid,Control,3 hr,1,220
318,1,4,iproniazid,Control,3 hr,1,226.3
318,1,5,iproniazid,Control,3 hr,1,207.3
318,2,1,iproniazid,Control,6 hr,1,226.3
318,2,2,iproniazid,Control,6 hr,1,210.7
318,2,3,iproniazid,Control,6 hr,1,219
318,2,4,iproniazid,Control,6 hr,1,222.7
318,2,5,iproniazid,Control,6 hr,1,217
318,3,1,iproniazid,Control,9 hr,1,212
318,3,2,iproniazid,Control,9 hr,1,227.7
318,3,3,iproniazid,Control,9 hr,1,207.7
318,3,4,iproniazid,Control,9 hr,1,209.3
318,3,5,iproniazid,Control,9 hr,1,213
318,4,1,iproniazid,Control,24 hr,1,216.7
318,4,2,iproniazid,Control,24 hr,1,225.7
318,4,3,iproniazid,Control,24 hr,1,222
318,4,4,iproniazid,Control,24 hr,1,208.7
318,4,5,iproniazid,Control,24 hr,1,203.3
318,5,1,iproniazid,Low,3 hr,1,227.7
318,5,2,iproniazid,Low,3 hr,1,209.2
318,5,3,iproniazid,Low,3 hr,1,220.7
318,5,4,iproniazid,Low,3 hr,1,204.3
318,5,5,iproniazid,Low,3 hr,1,215.7
318,6,1,iproniazid,Low,6 hr,1,225.3
318,6,2,iproniazid,Low,6 hr,1,200
318,6,3,iproniazid,Low,6 hr,1,206.7
318,6,4,iproniazid,Low,6 hr,1,218
318,6,5,iproniazid,Low,6 hr,1,208.3
318,7,1,iproniazid,Low,9 hr,1,201.7
318,7,2,iproniazid,Low,9 hr,1,226.3
318,7,3,iproniazid,Low,9 hr,1,229
318,7,4,iproniazid,Low,9 hr,1,212.3
318,7,5,iproniazid,Low,9 hr,1,225.3
318,8,1,iproniazid,Low,24 hr,1,235.7
318,8,2,iproniazid,Low,24 hr,1,214.6
318,8,3,iproniazid,Low,24 hr,1,214.3
318,8,4,iproniazid,Low,24 hr,1,212
318,8,5,iproniazid,Low,24 hr,1,207.7
318,9,1,iproniazid,Middle,3 hr,1,216.7
318,9,2,iproniazid,Middle,3 hr,1,202.3
318,9,3,iproniazid,Middle,3 hr,1,228.3
318,9,4,iproniazid,Middle,3 hr,1,217
318,9,5,iproniazid,Middle,3 hr,1,201.7
318,10,1,iproniazid,Middle,6 hr,1,214.3
318,10,2,iproniazid,Middle,6 hr,1,223.7
318,10,3,iproniazid,Middle,6 hr,1,222.6
318,10,4,iproniazid,Middle,6 hr,1,210.3
318,10,5,iproniazid,Middle,6 hr,1,229.3
318,11,1,iproniazid,Middle,9 hr,1,208.3
318,11,2,iproniazid,Middle,9 hr,1,215
318,11,3,iproniazid,Middle,9 hr,1,224
318,11,4,iproniazid,Middle,9 hr,1,223.6
318,11,5,iproniazid,Middle,9 hr,1,225.7
318,12,1,iproniazid,Middle,24 hr,1,207.3
318,12,2,iproniazid,Middle,24 hr,1,218.7
318,12,3,iproniazid,Middle,24 hr,1,204.7
318,12,4,iproniazid,Middle,24 hr,1,231
318,12,5,iproniazid,Middle,24 hr,1,212.3
318,13,1,iproniazid,High,3 hr,1,198
318,13,2,iproniazid,High,3 hr,1,219
318,13,3,iproniazid,High,3 hr,1,214.7
318,13,4,iproniazid,High,3 hr,1,201
318,13,5,iproniazid,High,3 hr,1,224
318,14,1,iproniazid,High,6 hr,1,229.7
318,14,2,iproniazid,High,6 hr,1,230
318,14,3,iproniazid,High,6 hr,1,217.7
318,14,4,iproniazid,High,6 hr,1,205
318,14,5,iproniazid,High,6 hr,1,223.7
318,15,1,iproniazid,High,9 hr,1,205
318,15,2,iproniazid,High,9 hr,1,207.3
318,15,3,iproniazid,High,9 hr,1,220.7
318,15,4,iproniazid,High,9 hr,1,217
318,15,5,iproniazid,High,9 hr,1,206.7
318,16,1,iproniazid,High,24 hr,1,225
318,16,2,iproniazid,High,24 hr,1,208.6
318,16,3,iproniazid,High,24 hr,1,208
318,16,4,iproniazid,High,24 hr,1,225.9
318,16,5,iproniazid,High,24 hr,1,225.7
319,1,1,iproniazid,Control,4 day,1,201.3
319,1,1,iproniazid,Control,4 day,3,218.9
319,1,2,iproniazid,Control,4 day,1,181.7
319,1,2,iproniazid,Control,4 day,3,192.3
319,1,3,iproniazid,Control,4 day,1,199.3
319,1,3,iproniazid,Control,4 day,3,211.7
319,1,4,iproniazid,Control,4 day,1,206.3
319,1,4,iproniazid,Control,4 day,3,221.3
319,1,5,iproniazid,Control,4 day,1,192.7
319,1,5,iproniazid,Control,4 day,3,207.2
319,2,1,iproniazid,Control,8 day,1,195.7
319,2,1,iproniazid,Control,8 day,3,214.9
319,2,1,iproniazid,Control,8 day,7,245
319,2,2,iproniazid,Control,8 day,1,178.3
319,2,2,iproniazid,Control,8 day,3,188
319,2,2,iproniazid,Control,8 day,7,210.4
319,2,3,iproniazid,Control,8 day,1,186.3
319,2,3,iproniazid,Control,8 day,3,202.7
319,2,3,iproniazid,Control,8 day,7,241.3
319,2,4,iproniazid,Control,8 day,1,178
319,2,4,iproniazid,Control,8 day,3,188
319,2,4,iproniazid,Control,8 day,7,212
319,2,5,iproniazid,Control,8 day,1,196.7
319,2,5,iproniazid,Control,8 day,3,212.9
319,2,5,iproniazid,Control,8 day,7,247
319,3,1,iproniazid,Control,15 day,1,178.3
319,3,1,iproniazid,Control,15 day,3,184.1
319,3,1,iproniazid,Control,15 day,7,205.3
319,3,1,iproniazid,Control,15 day,10,223.3
319,3,1,iproniazid,Control,15 day,14,247
319,3,2,iproniazid,Control,15 day,1,199.9
319,3,2,iproniazid,Control,15 day,3,211.6
319,3,2,iproniazid,Control,15 day,7,237.2
319,3,2,iproniazid,Control,15 day,10,258.7
319,3,2,iproniazid,Control,15 day,14,290.7
319,3,3,iproniazid,Control,15 day,1,186.3
319,3,3,iproniazid,Control,15 day,3,201.5
319,3,3,iproniazid,Control,15 day,7,228
319,3,3,iproniazid,Control,15 day,10,250
319,3,3,iproniazid,Control,15 day,14,277.7
319,3,4,iproniazid,Control,15 day,1,184.3
319,3,4,iproniazid,Control,15 day,3,198.1
319,3,4,iproniazid,Control,15 day,7,219
319,3,4,iproniazid,Control,15 day,10,237.2
319,3,4,iproniazid,Control,15 day,14,264.2
319,3,5,iproniazid,Control,15 day,1,186.1
319,3,5,iproniazid,Control,15 day,3,199.7
319,3,5,iproniazid,Control,15 day,7,223.3
319,3,5,iproniazid,Control,15 day,10,247.7
319,3,5,iproniazid,Control,15 day,14,276.3
319,4,1,iproniazid,Control,29 day,1,199
319,4,1,iproniazid,Control,29 day,3,212.1
319,4,1,iproniazid,Control,29 day,7,246
319,4,1,iproniazid,Control,29 day,10,276.3
319,4,1,iproniazid,Control,29 day,14,311
319,4,1,iproniazid,Control,29 day,17,334.1
319,4,1,iproniazid,Control,29 day,21,361.7
319,4,1,iproniazid,Control,29 day,24,385.3
319,4,1,iproniazid,Control,29 day,28,412
319,4,2,iproniazid,Control,29 day,1,186.7
319,4,2,iproniazid,Control,29 day,3,202
319,4,2,iproniazid,Control,29 day,7,229.7
319,4,2,iproniazid,Control,29 day,10,258.3
319,4,2,iproniazid,Control,29 day,14,287
319,4,2,iproniazid,Control,29 day,17,307.3
319,4,2,iproniazid,Control,29 day,21,333
319,4,2,iproniazid,Control,29 day,24,357.6
319,4,2,iproniazid,Control,29 day,28,383.2
319,4,3,iproniazid,Control,29 day,1,198.7
